department,institution,ancmNo,category,bsnsTitle,title,link,ancmDate,period
과학기술정보통신부,한국연구재단,제2023-0423호,,,2023년도 국제협력 네트워크 전략강화사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002284,2023-04-13,2023-04-25 ~ 2023-05-22
과학기술정보통신부,한국연구재단,NR_2023_046,,,(정책지정) 2023년도 원자력국제협력기반조성사업 신규과제 접수,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002285,2023-04-19,2023-04-19 ~ 2023-04-28
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 ？ 0358호,,,2023년도 나노 및 소재기술개발사업(공공 나노인프라 혁신사업) 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002287,2023-03-22,2023-04-13 ~ 2023-04-21
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 ？ 0357호,,,2023년도 국가반도체연구실지원핵심기술개발사업(정책센터) 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002288,2023-03-22,2023-04-13 ~ 2023-04-21
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023-0434호,,,2023년도 한-인도 협력기반조성사업(공동연구) 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002289,2023-04-17,2023-04-17 ~ 2023-05-31
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2023-0327호,,,(연장공고) 2023년 상반기 방송통신정책연구(R&amp;D) 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002290,2023-04-14,2023-04-14 ~ 2023-04-20
산업통상자원부,한국탄소산업진흥원,한국탄소산업진흥원 공고 제2023-13호,,,2023년 탄소융복합소재부품 실증사업 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002292,2023-04-14,2023-04-14 ~ 2023-05-04
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-43호,,,2023년도 팁스(TIPS) 창업기업 지원계획 통합공고(딥테크 팁스 추천기업 접수용),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002293,2023-01-20,2023-04-21 ~ 2023-10-16
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-357호,,,2023년도 중소기업 R&amp;D역량제고사업 ’R&amp;D기획지원’ 2차 시행계획 연장공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002295,2023-06-20,2023-06-20 ~ 2023-07-04
산업통상자원부,한국산업기술기획평가원,산업통상자원부 공고 제2023-365호,,,2023년도 국가필수전략기술고도화를위한고부가정밀화학소재개발 사업  신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002296,2023-04-20,2023-04-24 ~ 2023-05-22
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0410호,,,2023년도 뇌과학 선도융합기술개발사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002297,2023-04-07,2023-04-21 ~ 2023-05-11
국토교통부,국토교통과학기술진흥원,재공고-국-제22호,,,2023년 국토교통연구기획사업 제1차 시행 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002298,2023-04-18,2023-04-19 ~ 2023-04-25
과학기술정보통신부,한국연구재단,NR_2023_047,,,2023년도 방사선기기 품질관리 및 검정체계 고도화,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002300,2023-04-19,2023-04-19 ~ 2023-04-26
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0464호,,,2023년도 한국 이공계 여성대학원생 미국 연수프로그램 신규 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002301,2023-04-26,2023-04-26 ~ 2023-05-26
국토교통부,국토교통과학기술진흥원,공고-국-제23호,,,2023년 성과확산형 국토교통 국제협력 연구개발사업 시행 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002302,2023-04-19,2023-04-28 ~ 2023-05-18
농촌진흥청,농촌진흥청,제2023-128호,,,2023년도 농업미생물사업단 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002303,2023-04-20,2023-04-20 ~ 2023-04-28
과학기술정보통신부,한국연구재단,한국연구재단 나노반도체단-10604,,,(정책지정)2023년도 나노 및 소재기술개발사업(반도체공동연구소 시설장비고도화) 신규과제 접수,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002314,2023-04-18,2023-04-25 ~ 2023-05-04
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-260호,,,2023년도 하반기 공정품질기술개발사업(현장형R&amp;D) 시행계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002316,2023-04-25,2023-05-10 ~ 2023-05-25
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-260호,,,"2023년도 하반기 공정품질기술개발사업(혁신형R&amp;D, 고도화) 시행계획 공고",https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002317,2023-04-25,2023-05-10 ~ 2023-05-25
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-89호,,,2023년 중소기업 기술사업화 역량강화 사업 시장친화형 기능개선(R&amp;D) 신청 접수 안내,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002318,2023-04-26,2023-04-27 ~ 2023-05-11
국토교통부,국토교통과학기술진흥원,재공고-국-제3호,,,2023년 다목적 복수 저고도 드론 교통관리시스템 및 드론 식별기술 개발 사업 시행 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002333,2023-03-17,2023-03-18 ~ 2023-03-24
국토교통부,국토교통과학기술진흥원,재공고-국-제3호,,,2023년 다목적 복수 저고도 드론 교통관리시스템 및 드론 식별기술 개발 사업 시행 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002334,2023-04-24,2023-04-24 ~ 2023-05-02
환경부,한국환경산업기술원,환경부 공고 제2023-289호,,,2023년도 사업장 미세먼지 지능형 최적 저감관리 기술개발사업 신규과제 2차공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002335,2023-04-26,2023-04-26 ~ 2023-05-10
산업통상자원부,혁신형소형모듈원자로기술개발사업단,"과 2023-488, 산 2023-399",,,2023년도 혁신형 소형모듈원자로 기술개발사업 신규과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002336,2023-04-28,2023-04-28 ~ 2023-05-10
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2022-1058호,,,2023년도 한-중 협력기반조성사업 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002337,2023-04-28,2023-04-28 ~ 2023-06-09
과학기술정보통신부,한국연구재단,제2023 - 0474,,,2023년도 국가반도체연구실지원핵심기술개발사업(정책센터) 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002339,2023-04-25,2023-04-28 ~ 2023-05-04
보건복지부,한국보건산업진흥원,제2023-324호,,,2023년도 K-Medi융합인재양성지원사업(현장수요 연계형 글로벌 인재육성) 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002340,2023-04-17,2023-05-15 ~ 2023-06-02
과학기술정보통신부,한국연구재단,2022-1059,,,해외우수과학자유치사업 (Brain Pool / Brain Pool+) 2023년도 3차 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002341,2022-12-05,2023-04-29 ~ 2023-07-04
중소벤처기업부,중소기업기술정보진흥원,중소벤처기업부 공고 제2023-272호,,,2023년도 테크브릿지활용 상용화 기술개발사업 제2차 시행계획 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002343,2023-04-28,2023-05-16 ~ 2023-05-30
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고？제2023-0481호,,,2023년도 바이오·의료기술개발사업 제3차 신규과제선정을 위한 제2차 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002344,2023-04-26,2023-04-26 ~ 2023-05-09
기획재정부,한국에너지기술평가원,산업통상자원부 공고 제2023-398호,,,2023년도 2차 에너지인력양성사업 신규지원대상 연구개발과제 공고(기간 연장),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002345,2023-04-28,2023-05-08 ~ 2023-05-30
교육부,한국연구재단,교육부 공고 제2023-31호,,,2023년도 이공분야 학술연구지원사업(박사후국내연수) 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002353,2023-01-31,2023-05-25 ~ 2023-06-08
과학기술정보통신부,한국연구재단,한국연구재단 나노반도체단-10706,,,(정책지정)2023년도 나노 및 소재기술개발사업(나노팹 선행공정 기술개발/시스템반도체기술사업화 지원)？신규과제 접수,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002354,2023-05-02,2023-05-03 ~ 2023-05-09
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 ？ 0512호,,,2023년도 기후기술국제협력촉진사업(CTCN 기술지원) 신규과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002355,2023-05-03,2023-05-03 ~ 2023-05-12
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0531호,,,2023년도 국민생활안전 긴급대응연구사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002356,2023-05-10,2023-05-10 ~ 2023-05-24
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0502호,,,2023년도 한-영국 과학기술협력창구사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002358,2023-05-08,2023-05-08 ~ 2023-06-12
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023？0519호,,,2023년도 한-EU 공동연구지원사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002359,2023-05-09,2023-06-01 ~ 2023-07-31
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0520호,,,2023년도 한-EU 협력진흥사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002360,2023-05-09,2023-06-01 ~ 2023-07-31
과학기술정보통신부,한국연구재단,NR_2023_051,,,"2023년도 하반기 개인기초연구(중견, 우수신진)  후속과제 공모",https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002361,2023-04-26,2023-05-17 ~ 2023-05-31
과학기술정보통신부,한국연구재단,제 2023-0524호,,,2023년도 하반기 개인기초연구(생애첫연구) 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002362,2023-05-08,2023-05-30 ~ 2023-06-13
과학기술정보통신부,한국연구재단,제 2023-0524호,,,2023년도 하반기 개인기초연구(중견연구) 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002363,2023-05-08,2023-05-30 ~ 2023-06-13
과학기술정보통신부,한국연구재단,2023-0521호,,,2023년도 유전자편집·제어·복원기반기술개발사업 제2차 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002364,2023-05-08,2023-05-08 ~ 2023-05-17
과학기술정보통신부,한국연구재단,NR_2023_052,,,2023년도 우주개발기반조성 및 성과확산 사업(우주개발 전략 기반조성) 정책지정,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002365,2023-05-11,2023-05-11 ~ 2023-05-24
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-432호,,,2023년도 에너지기술정책수립사업 신규지원 대상 과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002366,2023-05-11,2023-05-12 ~ 2023-12-08
농촌진흥청,농촌진흥청,제2023-148호,,,2023년도 농업연구개발사업 수출농업분야 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002367,2023-05-10,2023-05-10 ~ 2023-05-24
과학기술정보통신부,한국연구재단,NR_2023_053,,,2023년도 원자력단 정책연구용역과제(SMR 지식재산권),https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002373,2023-05-16,2023-05-16 ~ 2023-05-22
과학기술정보통신부,정보통신기획평가원,과학기술정보통신부 공고 제2023-0535호,,,2023년 제2차 정보통신·방송 기술개발사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002374,2023-05-11,2023-05-26 ~ 2023-06-09
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제 2023 - 0532호,,,2023년도 기후기술협력기반조성(ODA) 신규과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002375,2023-05-11,2023-05-31 ~ 2023-06-09
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-536호,,,2023년도 바이오·의료기술개발사업 제3차 신규과제 선정을 위한 3차 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002377,2023-05-12,2023-05-12 ~ 2023-05-19
과학기술정보통신부,한국연구재단,NR_2023_054,,,(지정) 혁신형 SMR 사업단 과제비 지급 접수,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002378,2023-05-15,2023-05-15 ~ 2023-06-16
과학기술정보통신부,한국연구재단,제2023-0538호,,,2023년도 뇌과학 선도융합기술개발사업 신규과제 재공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002379,2023-05-15,2023-05-15 ~ 2023-05-24
교육부,한국연구재단,교육부 공고 제2023-31호,,,2023년도 이공분야 학술연구지원사업(이공분야 대학중점연구소) 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002380,2023-01-31,2023-05-25 ~ 2023-06-08
보건복지부,한국보건산업진흥원,보건복지부공고 제2023-378호,,,2023년도 제2차 보건의료기술 연구개발사업 신규지원 대상과제 통합 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002381,2023-05-16,2023-05-16 ~ 2023-05-25
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-435호,,,2023년도 1차 원전해체경쟁력강화 기술개발사업 신규지원 대상 연구개발과제 재공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002385,2023-05-16,2023-05-23 ~ 2023-06-15
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 제2023-0548,,,2023년도 핵융합선도기술개발사업 신규과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002393,2023-05-16,2023-05-16 ~ 2023-06-20
보건복지부,한국보건산업진흥원,보건복지부공고 제2023-390호,,,글로벌연구협력지원사업 한-영 디지털헬스 공동연구지원 과제,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002413,2023-05-22,2023-06-19 ~ 2023-08-02
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-446호,,,2023년 한-체코 에너지국제공동연구사업 신규지원 대상과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002414,2023-05-17,2023-05-17 ~ 2023-07-19
산업통상자원부,한국에너지기술평가원,산업통상자원부 공고 제2023-454호,,,2023년도 1차 전력분야 에너지기술개발사업 신규지원대상 연구개발과제 공고,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002416,2023-05-19,2023-05-19 ~ 2023-06-19
과학기술정보통신부,한국연구재단,과학기술정보통신부 공고 2023-0567호,,,2023년도 제2차 과학기술분야 연구기획과제 공모,https://www.iris.go.kr/contents/retrieveBsnsAncmView.do?ancmId=002433,2023-05-24,2023-05-24 ~ 2023-06-08
